74	数据分析师	海淀区	10:43发布	15k-22k	15k-22k 经验3-5年 / 本科	游戏	“发展空间大，团队实力强”	游戏 / 上市公司 / 2000人以上	金山世游
75	数据分析实习生	牡丹园	15:44发布	2k-4k	2k-4k 经验在校/应届 / 本科	数据分析	“学习空间大,公司氛围好,发展前景好”	移动互联网,数据服务 / 不需要融资 / 50-150人	e调研
76	数据分析实习生	三元桥	16:00发布	5k-7k	5k-7k 经验在校/应届 / 本科	数据分析	“人性化管理,业内大佬”	医疗丨健康,数据服务 / 未融资 / 15-50人	法伯宏业
77	数据分析师	西城区	10:22发布	13k-20k	13k-20k 经验1-3年 / 本科	SQLServer	“绩效奖金带薪年假弹性工作技能培训岗位晋升”	移动互联网,消费生活 / 不需要融资 / 500-2000人	哗啦啦
78	数据分析师	五道口	10:22发布	15k-25k	15k-25k 经验3-5年 / 本科	增长黑客 数据分析 数据运营	“舒适工作环境 诱惑薪酬福利 良好文化氛围”	移动互联网 / 不需要融资 / 150-500人	酷划在线
79	数据建模岗	车公庄	19:57发布	10k-20k	10k-20k 经验1-3年 / 本科	深度学习	“互联网 七险一金 团建旅游”	移动互联网,金融 / A轮 / 150-500人	民生易贷
80	数据分析师	西北旺	11:27发布	20k-35k	20k-35k 经验3-5年 / 本科	物流 移动互联网	“薪资高+发展好”	物流丨运输,软件开发 / D轮及以上 / 500-2000人	福佑卡车
81	数据分析师	北京大学	10:05发布	15k-20k	15k-20k 经验3-5年 / 本科	互联网 数据分析 用户研究	“公司平台、员工福利、晋升空间”	文娱丨内容 / 上市公司 / 2000人以上	新浪网
82	数据分析师	双榆树	15:28发布	20k-40k	20k-40k 经验3-5年 / 本科	数据分析 用户研究 内容产品	“顶配大厂”	移动互联网 / D轮及以上 / 2000人以上	快手
83	数据分析师	望京	11:42发布	30k-40k	30k-40k 经验5-10年 / 本科	数据分析	“六险一金”	企业服务,广告营销 / 不需要融资 / 500-2000人	丽兹行
84	高级数据分析师	西二旗	11:19发布	20k-40k	20k-40k 经验3-5年 / 本科	数据分析	“发展前景好”	文娱丨内容 / D轮及以上 / 2000人以上	快手
85	数据分析师	朝阳区	09:59发布	13k-25k	13k-25k 经验3-5年 / 本科	大数据 数据分析	“行业情景好，公司发展快，团队氛围好”	游戏,数据服务 / A轮 / 15-50人	数数科技
86	数据分析师	大兴区	09:48发布	15k-30k	15k-30k 经验5-10年 / 本科	口腔医疗 数据分析 数据挖掘	“公司重点项目 核心团队支持 发展空间大”	医疗丨健康 / B轮 / 150-500人	美立刻
87	BI数据分析顾问- Tableau	三元桥	19:38发布	10k-15k	10k-15k 经验3-5年 / 本科	大数据 数据分析	“五险一金，年底双薪，优秀团队”	文娱丨内容 / 未融资 / 500-2000人	慧科讯业
88	数据分析师	亦庄	09:48发布	15k-30k	15k-30k 经验5-10年 / 不限	医疗健康 用户研究 数据分析	“平台好 公司重点项目 发展机会多”	医疗丨健康 / B轮 / 150-500人	美立刻
89	高级数据分析师	朝阳区	11:23发布	25k-50k	25k-50k 经验5-10年 / 本科	数据分析	“六险一金/弹性工作/扁平管理”	移动互联网,数据服务 / B轮 / 150-500人	易观
90	数据分析师	朝阳区	11:23发布	25k-50k	25k-50k 经验3-5年 / 本科	BI 商业 增长黑客 数据运营	“六险一金/弹性工作/扁平管理”	移动互联网,数据服务 / B轮 / 150-500人	易观
91	数据分析师(可转产品经理）	朝阳区	18:56发布	15k-25k	15k-25k 经验1-3年 / 本科	SQL	“平台稳定+成长晋升+技术驱动+股票激励”	移动互联网 / 上市公司 / 500-2000人	安居客
92	游戏数据分析	海淀区	20:28发布	10k-15k	10k-15k 经验1-3年 / 本科	游戏 数据分析 数据运营	“全球化项目,氛围好,免费用餐,股票期权”	游戏 / 不需要融资 / 150-500人	新创娱游
93	数据分析师	望京	10:09发布	15k-30k	15k-30k 经验3-5年 / 本科	电商 移动互联网 SQL Tableau	“技术大牛 扁平化”	社交,文娱丨内容 / D轮及以上 / 500-2000人	Keep
94	数据分析	昌平区	10:38发布	17k-25k	17k-25k 经验3-5年 / 本科	节日礼物 技能培训 股票期权 免费班车	“行业独角兽 核心业务”	消费生活 / D轮及以上 / 2000人以上	58到家
95	高级数据分析师	西城区	10:22发布	25k-45k	25k-45k 经验3-5年 / 本科	Python	“带薪年假 专业培训 五险 双休”	移动互联网,消费生活 / 不需要融资 / 500-2000人	哗啦啦
96	数据分析实习生	朝阳区	14:03发布	4k-5k	4k-5k 经验在校/应届 / 本科	MySQL	“周末双休”	移动互联网,金融 / A轮 / 150-500人	币世界
97	数据分析师	朝阳区	10:19发布	15k-25k	15k-25k 经验1-3年 / 本科	互联网金融 Python	“领导nice 成长空间大 团队氛围好 免费体检”	人工智能,软件开发 / D轮及以上 / 500-2000人	鲸算科技
98	风险经理（数据建模）	海淀区	19:57发布	15k-25k	15k-25k 经验3-5年 / 本科	风控 风险管理	“补充医疗,定期体检,团队旅游,大咖团队”	移动互联网,金融 / A轮 / 150-500人	民生易贷
99	数据分析师	望京	10:43发布	13k-15k	13k-15k 经验1-3年 / 本科	数据分析 SQL	“免费课程”	教育 / 上市公司 / 2000人以上	尚德机构
100	数据分析师	西城区	10:34发布	20k-30k	20k-30k 经验3-5年 / 本科	教育	“团队氛围超nice，发展空间大”	教育 / A轮 / 2000人以上	豌豆思维
101	15k高薪聘金融数据分析师 双休 五险	朝阳区	19:25发布	8k-15k	8k-15k 经验不限 / 不限	期货 操盘手 外汇 证券	“双休 带薪年假 节日福利 员工旅游”	金融 / 未融资 / 150-500人	储慧国际咨询
102	数据分析师	朝阳区	10:39发布	20k-30k	20k-30k 经验3-5年 / 本科	金融	“周末双休、弹性工作、五险一金、绩效奖金”	金融 / 上市公司 / 500-2000人	360数科
103	数据分析师	双井	10:47发布	23k-35k	23k-35k 经验5-10年 / 本科	互联网金融 银行 数据分析 数据处理	“待遇好，有发展”	移动互联网,金融 / 不需要融资 / 150-500人	幸福消费金融
104	数据分析	朝阳区	10:30发布	15k-30k	15k-30k 经验1-3年 / 本科	移动互联网 数据仓库 SQL python	“双休 五险一金 技术氛围好 福利待遇好”	移动互联网 / B轮 / 50-150人	流体网络
105	数据分析师	中关村	09:30发布	10k-20k	10k-20k 经验不限 / 本科	教育 数据分析	“行业**；发展前景大。”	教育 / 上市公司 / 2000人以上	新东方教育科技集团
106	15k高薪聘金融数据分析师 双休 五险	朝阳区	19:25发布	8k-15k	8k-15k 经验不限 / 不限	期货 操盘手 外汇 证券	“双休 带薪年假 节日福利 员工旅游”	金融 / 未融资 / 150-500人	储慧国际咨询
107	高级数据分析师(J10800)	马甸	20:28发布	20k-35k	20k-35k 经验3-5年 / 本科	教育 数据分析 BI SQL	“发展成长快，团队大牛多”	移动互联网 / C轮 / 2000人以上	伴鱼
108	高级商业数据分析师(J10796)	马甸	20:28发布	20k-40k	20k-40k 经验3-5年 / 本科	教育 数据分析 数据运营 SQL Python	“发展成长快，团队大牛多”	移动互联网 / C轮 / 2000人以上	伴鱼
109	数据分析专家 (MJ000038)	学院路	20:20发布	30k-50k	30k-50k 经验5-10年 / 本科	社交 数据分析 增长黑客 数据运营	“持续盈利 发展好 用户过亿数据量大 福利好”	移动互联网,社交 / B轮 / 150-500人	美篇
110	游戏运营-数据分析	亚运村	20:34发布	6k-12k	6k-12k 经验1-3年 / 本科	游戏 数据分析 游戏运营	“优秀团队,提升空间”	移动互联网 / 不需要融资 / 15-50人	十方途创
