85	数据分析师-中台产品 (MJ000432)	西湖区	2020-12-24	20k-35k	20k-35k 经验5-10年 / 本科	电商 数据分析	“成长快速 空间大”	移动互联网,电商 / A轮 / 500-2000人	微拍堂
86	数据分析师	萧山区	2020-12-01	10k-20k	10k-20k 经验3-5年 / 本科	物流 大数据	“周末双休，法定节假日，全额五险一金”	电商,移动互联网 / 上市公司 / 500-2000人	云集
87	高级数据分析师	余杭区	2020-12-01	25k-35k	25k-35k 经验1-3年 / 本科	新零售 医疗健康 Hive MySQL SQLServer Python	“发展前景好”	移动互联网 / D轮及以上 / 500-2000人	河狸家
88	资深数据分析师 (MJ000088)	西湖区	3天前发布	15k-25k	15k-25k 经验3-5年 / 不限	大数据 移动互联网	“福利待遇，发展前景”	电子商务 / 不需要融资 / 150-500人	政采云
89	数据建模工程师	余杭区	2020-12-24	10k-15k	10k-15k 经验1-3年 / 本科	电商 数仓建模	“提供食宿”	移动互联网,电商 / 上市公司 / 150-500人	联运知慧科技
90	数据分析师	宁围	2020-10-19	10k-20k	10k-20k 经验3-5年 / 本科	金融 数据分析	“节日福利 周末双休 带薪年假”	数据服务 / 未融资 / 500-2000人	云车物联科技
91	数据分析专家	余杭区	2020-11-26	22k-42k	22k-42k 经验5-10年 / 本科	大数据 电商 BI 数据分析 市场分析 销售分析	“阿里系； 发展前景好；发展稳定；薪酬福利优厚；”	数据服务 / 不需要融资 / 150-500人	橙鹰
92	数据分析助理	上城区	2020-12-24	7k-8k	7k-8k 经验在校/应届 / 本科	电商 EXCEL	“五险一金，双休，部门旅游，节日福利”	电商,医疗丨健康 / 未融资 / 150-500人	萌牙家
93	数据分析专家	余杭区	2020-07-22	15k-25k	15k-25k 经验5-10年 / 本科	hive 数据分析	“发展空间无限，一个属于自己的舞台”	社交 / 未融资 / 50-150人	米尘
94	解决方案顾问/数据分析师	仓前	2020-12-21	10k-20k	10k-20k 经验1-3年 / 本科	大数据 新零售 BI 数据分析 数据库	“牛人团队 成长空间 期权激励 独当一面”	企业服务,数据服务 / B轮 / 150-500人	观远数据
95	数据分析专家	西湖区	2020-07-06	30k-60k	30k-60k 经验5-10年 / 本科	MySQL Python	“数据分析”	消费生活 / D轮及以上 / 2000人以上	饿了么
96	数据分析师	长河	2020-12-15	7k-14k	7k-14k 经验不限 / 硕士	银行 征信 数据分析 数据处理 MySQL 数据挖掘	“12天年假 六险一金 双休”	数据服务 / A轮 / 50-150人	北京瑞天欣实数据科技有限公司
97	数据分析师	西溪	2020-12-11	10k-20k	10k-20k 经验1-3年 / 本科	电商 数据分析 用户研究	“平台大、年终奖、学习空间大”	消费生活 / D轮及以上 / 500-2000人	婚礼纪
98	数据分析	长河	2020-12-07	20k-25k	20k-25k 经验5-10年 / 本科	电商 数据挖掘 数据架构	“发展迅速，福利多多，五险一金”	电商 / 未融资 / 50-150人	巨茗网络
99	高级数据分析师	余杭区	2020-08-19	12k-18k	12k-18k 经验3-5年 / 本科	信息安全 大数据 MySQL 数据库开发	“双休，不加班”	信息安全,硬件 / 天使轮 / 15-50人	爱赛德科技
100	数据分析专家	宁围	2020-10-19	25k-50k	25k-50k 经验5-10年 / 本科	汽车 金融 数据分析	“节日福利 周末双休 绩效奖金 带薪年假”	数据服务 / 未融资 / 500-2000人	云车物联科技
101	数据分析	余杭区	2020-11-09	8k-10k	8k-10k 经验1-3年 / 本科	电商	“福利多多 轻松的团队氛围”	消费生活 / 不需要融资 / 500-2000人	认养一头牛
102	数据分析专家	西湖	2020-12-17	30k-45k	30k-45k 经验3-5年 / 本科	数据分析 服务体验 服务运营	“公司福利好；发展空间大；股票期权”	企业服务,社交 / 不需要融资 / 500-2000人	FMC
103	数据分析师	江干区	2020-11-24	12k-15k	12k-15k 经验1-3年 / 硕士	电商 社交 用户增长 竞品分析 需求分析 数据分析	“双休 包午饭 五险一金 地铁口”	电商 / 上市公司 / 500-2000人	如涵控股
